Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Europa;6;Suécia;85;Minas Gerais;13;Aéreo;1;2024;Novembro;11;5
Europa;6;Suíça;86;Minas Gerais;13;Aéreo;1;2024;Novembro;11;39
Ásia;5;Taiwan;55;Minas Gerais;13;Aéreo;1;2024;Novembro;11;2
Europa;6;Turquia;87;Minas Gerais;13;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Uruguai;36;Minas Gerais;13;Aéreo;1;2024;Novembro;11;2
América do Sul;4;Venezuela;37;Minas Gerais;13;Aéreo;1;2024;Novembro;11;1
África;1;Outros países da África;11;Minas Gerais;13;Aéreo;1;2024;Novembro;11;1
Europa;6;Alemanha;57;Pará;14;Aéreo;1;2024;Novembro;11;144
América do Sul;4;Argentina;26;Pará;14;Aéreo;1;2024;Novembro;11;7
Europa;6;Áustria;58;Pará;14;Aéreo;1;2024;Novembro;11;5
Europa;6;Bélgica;59;Pará;14;Aéreo;1;2024;Novembro;11;14
América do Norte;3;Canadá;23;Pará;14;Aéreo;1;2024;Novembro;11;9
Ásia;5;China;40;Pará;14;Aéreo;1;2024;Novembro;11;6
Ásia;5;China, Hong Kong;41;Pará;14;Aéreo;1;2024;Novembro;11;1
Ásia;5;Cingapura;42;Pará;14;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Colômbia;29;Pará;14;Aéreo;1;2024;Novembro;11;6
Europa;6;Croácia;61;Pará;14;Aéreo;1;2024;Novembro;11;2
América Central e Caribe;2;Cuba;13;Pará;14;Aéreo;1;2024;Novembro;11;4
Europa;6;Dinamarca;62;Pará;14;Aéreo;1;2024;Novembro;11;2
América do Sul;4;Equador;30;Pará;14;Aéreo;1;2024;Novembro;11;4
Europa;6;Eslovênia;64;Pará;14;Aéreo;1;2024;Novembro;11;2
Europa;6;Espanha;65;Pará;14;Aéreo;1;2024;Novembro;11;36
América do Norte;3;Estados Unidos;24;Pará;14;Aéreo;1;2024;Novembro;11;283
Ásia;5;Filipinas;43;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Finlândia;67;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;França;68;Pará;14;Aéreo;1;2024;Novembro;11;1062
Europa;6;Grécia;69;Pará;14;Aéreo;1;2024;Novembro;11;5
América do Sul;4;Guiana;31;Pará;14;Aéreo;1;2024;Novembro;11;3
América Central e Caribe;2;Haiti;16;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Holanda;70;Pará;14;Aéreo;1;2024;Novembro;11;110
América Central e Caribe;2;Honduras;17;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Hungria;71;Pará;14;Aéreo;1;2024;Novembro;11;3
Ásia;5;Índia;44;Pará;14;Aéreo;1;2024;Novembro;11;1
Ásia;5;Indonésia;45;Pará;14;Aéreo;1;2024;Novembro;11;1
Ásia;5;Irã;46;Pará;14;Aéreo;1;2024;Novembro;11;2
Europa;6;Irlanda;72;Pará;14;Aéreo;1;2024;Novembro;11;6
Ásia;5;Israel;47;Pará;14;Aéreo;1;2024;Novembro;11;2
Europa;6;Itália;73;Pará;14;Aéreo;1;2024;Novembro;11;77
Ásia;5;Japão;48;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Letônia;74;Pará;14;Aéreo;1;2024;Novembro;11;1
África;1;Outros países da África;11;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Lituânia;75;Pará;14;Aéreo;1;2024;Novembro;11;1
África;1;Marrocos;6;Pará;14;Aéreo;1;2024;Novembro;11;6
América do Norte;3;México;25;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Outros países da Europa;89;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Noruega;77;Pará;14;Aéreo;1;2024;Novembro;11;28
América do Sul;4;Peru;34;Pará;14;Aéreo;1;2024;Novembro;11;3
Europa;6;Polônia;78;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Portugal;79;Pará;14;Aéreo;1;2024;Novembro;11;236
Europa;6;Reino Unido;80;Pará;14;Aéreo;1;2024;Novembro;11;32
América Central e Caribe;2;República Dominicana;20;Pará;14;Aéreo;1;2024;Novembro;11;3
Europa;6;República Tcheca;81;Pará;14;Aéreo;1;2024;Novembro;11;8
Europa;6;Romênia;82;Pará;14;Aéreo;1;2024;Novembro;11;8
Europa;6;Rússia;83;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Sérvia;84;Pará;14;Aéreo;1;2024;Novembro;11;1
Europa;6;Suécia;85;Pará;14;Aéreo;1;2024;Novembro;11;6
Europa;6;Suíça;86;Pará;14;Aéreo;1;2024;Novembro;11;70
América do Sul;4;Suriname;35;Pará;14;Aéreo;1;2024;Novembro;11;509
Europa;6;Ucrânia;88;Pará;14;Aéreo;1;2024;Novembro;11;2
América do Sul;4;Uruguai;36;Pará;14;Aéreo;1;2024;Novembro;11;8
América do Sul;4;Venezuela;37;Pará;14;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Argentina;26;Outras Unidades da Federação;99;Aéreo;1;2024;Novembro;11;24
Europa;6;Alemanha;57;Paraná;16;Aéreo;1;2024;Novembro;11;16
América do Sul;4;Argentina;26;Paraná;16;Aéreo;1;2024;Novembro;11;50
Oceania;7;Austrália;90;Paraná;16;Aéreo;1;2024;Novembro;11;9
Europa;6;Bélgica;59;Paraná;16;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Bolívia;27;Paraná;16;Aéreo;1;2024;Novembro;11;7
América do Norte;3;Canadá;23;Paraná;16;Aéreo;1;2024;Novembro;11;8
América do Sul;4;Chile;28;Paraná;16;Aéreo;1;2024;Novembro;11;683
Ásia;5;China;40;Paraná;16;Aéreo;1;2024;Novembro;11;8
Ásia;5;Cingapura;42;Paraná;16;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Colômbia;29;Paraná;16;Aéreo;1;2024;Novembro;11;23
Europa;6;Dinamarca;62;Paraná;16;Aéreo;1;2024;Novembro;11;4
América do Sul;4;Equador;30;Paraná;16;Aéreo;1;2024;Novembro;11;37
Europa;6;Espanha;65;Paraná;16;Aéreo;1;2024;Novembro;11;12
América do Norte;3;Estados Unidos;24;Paraná;16;Aéreo;1;2024;Novembro;11;13
Europa;6;França;68;Paraná;16;Aéreo;1;2024;Novembro;11;9
América Central e Caribe;2;Guatemala;15;Paraná;16;Aéreo;1;2024;Novembro;11;5
América Central e Caribe;2;Haiti;16;Paraná;16;Aéreo;1;2024;Novembro;11;1
Europa;6;Holanda;70;Paraná;16;Aéreo;1;2024;Novembro;11;4
América Central e Caribe;2;Honduras;17;Paraná;16;Aéreo;1;2024;Novembro;11;3
Ásia;5;Índia;44;Paraná;16;Aéreo;1;2024;Novembro;11;1
Europa;6;Irlanda;72;Paraná;16;Aéreo;1;2024;Novembro;11;9
Ásia;5;Israel;47;Paraná;16;Aéreo;1;2024;Novembro;11;2
Europa;6;Itália;73;Paraná;16;Aéreo;1;2024;Novembro;11;4
Ásia;5;Japão;48;Paraná;16;Aéreo;1;2024;Novembro;11;4
América do Norte;3;México;25;Paraná;16;Aéreo;1;2024;Novembro;11;5
América Central e Caribe;2;Panamá;19;Paraná;16;Aéreo;1;2024;Novembro;11;3
Ásia;5;Paquistão;51;Paraná;16;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Paraguai;33;Paraná;16;Aéreo;1;2024;Novembro;11;62
América do Sul;4;Peru;34;Paraná;16;Aéreo;1;2024;Novembro;11;39
Europa;6;Reino Unido;80;Paraná;16;Aéreo;1;2024;Novembro;11;4
Ásia;5;República da Coreia;52;Paraná;16;Aéreo;1;2024;Novembro;11;3
América Central e Caribe;2;República Dominicana;20;Paraná;16;Aéreo;1;2024;Novembro;11;1
Europa;6;República Tcheca;81;Paraná;16;Aéreo;1;2024;Novembro;11;2
Europa;6;Rússia;83;Paraná;16;Aéreo;1;2024;Novembro;11;4
Europa;6;Suécia;85;Paraná;16;Aéreo;1;2024;Novembro;11;2
Europa;6;Suíça;86;Paraná;16;Aéreo;1;2024;Novembro;11;2
América do Sul;4;Uruguai;36;Paraná;16;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Venezuela;37;Paraná;16;Aéreo;1;2024;Novembro;11;1
Europa;6;Alemanha;57;Paraná;16;Aéreo;1;2024;Novembro;11;33
América do Sul;4;Argentina;26;Paraná;16;Aéreo;1;2024;Novembro;11;449
Oceania;7;Austrália;90;Paraná;16;Aéreo;1;2024;Novembro;11;16
Europa;6;Outros países da Europa;89;Paraná;16;Aéreo;1;2024;Novembro;11;2
América do Sul;4;Bolívia;27;Paraná;16;Aéreo;1;2024;Novembro;11;3
América do Norte;3;Canadá;23;Paraná;16;Aéreo;1;2024;Novembro;11;6
América do Sul;4;Chile;28;Paraná;16;Aéreo;1;2024;Novembro;11;475
Ásia;5;China;40;Paraná;16;Aéreo;1;2024;Novembro;11;14
América do Sul;4;Colômbia;29;Paraná;16;Aéreo;1;2024;Novembro;11;76
América Central e Caribe;2;Costa Rica;12;Paraná;16;Aéreo;1;2024;Novembro;11;4
Europa;6;Croácia;61;Paraná;16;Aéreo;1;2024;Novembro;11;1
América Central e Caribe;2;Cuba;13;Paraná;16;Aéreo;1;2024;Novembro;11;8
Europa;6;Dinamarca;62;Paraná;16;Aéreo;1;2024;Novembro;11;2
América Central e Caribe;2;El Salvador;14;Paraná;16;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Equador;30;Paraná;16;Aéreo;1;2024;Novembro;11;45
Europa;6;Espanha;65;Paraná;16;Aéreo;1;2024;Novembro;11;10
América do Norte;3;Estados Unidos;24;Paraná;16;Aéreo;1;2024;Novembro;11;60
Europa;6;Finlândia;67;Paraná;16;Aéreo;1;2024;Novembro;11;2
Europa;6;França;68;Paraná;16;Aéreo;1;2024;Novembro;11;16
América Central e Caribe;2;Guatemala;15;Paraná;16;Aéreo;1;2024;Novembro;11;1
América Central e Caribe;2;Haiti;16;Paraná;16;Aéreo;1;2024;Novembro;11;3
Europa;6;Holanda;70;Paraná;16;Aéreo;1;2024;Novembro;11;7
Ásia;5;Índia;44;Paraná;16;Aéreo;1;2024;Novembro;11;1
Ásia;5;Indonésia;45;Paraná;16;Aéreo;1;2024;Novembro;11;1
Europa;6;Irlanda;72;Paraná;16;Aéreo;1;2024;Novembro;11;2
Ásia;5;Israel;47;Paraná;16;Aéreo;1;2024;Novembro;11;2
Europa;6;Itália;73;Paraná;16;Aéreo;1;2024;Novembro;11;9
América Central e Caribe;2;Outros países da América Central e Caribe;22;Paraná;16;Aéreo;1;2024;Novembro;11;1
Ásia;5;Japão;48;Paraná;16;Aéreo;1;2024;Novembro;11;10
Europa;6;Lituânia;75;Paraná;16;Aéreo;1;2024;Novembro;11;2
Europa;6;Outros países da Europa;89;Paraná;16;Aéreo;1;2024;Novembro;11;1
América do Norte;3;México;25;Paraná;16;Aéreo;1;2024;Novembro;11;21
Europa;6;Noruega;77;Paraná;16;Aéreo;1;2024;Novembro;11;1
Oceania;7;Nova Zelândia;91;Paraná;16;Aéreo;1;2024;Novembro;11;7
América do Sul;4;Paraguai;33;Paraná;16;Aéreo;1;2024;Novembro;11;2
América do Sul;4;Peru;34;Paraná;16;Aéreo;1;2024;Novembro;11;296
Europa;6;Polônia;78;Paraná;16;Aéreo;1;2024;Novembro;11;5
Europa;6;Portugal;79;Paraná;16;Aéreo;1;2024;Novembro;11;2
Europa;6;Reino Unido;80;Paraná;16;Aéreo;1;2024;Novembro;11;7
Ásia;5;República da Coreia;52;Paraná;16;Aéreo;1;2024;Novembro;11;2
Europa;6;Rússia;83;Paraná;16;Aéreo;1;2024;Novembro;11;7
Europa;6;Suécia;85;Paraná;16;Aéreo;1;2024;Novembro;11;3
Europa;6;Suíça;86;Paraná;16;Aéreo;1;2024;Novembro;11;2
Ásia;5;Taiwan;55;Paraná;16;Aéreo;1;2024;Novembro;11;2
América do Sul;4;Uruguai;36;Paraná;16;Aéreo;1;2024;Novembro;11;79
América do Sul;4;Venezuela;37;Paraná;16;Aéreo;1;2024;Novembro;11;3
África;1;África do Sul;1;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Outros países da Europa;89;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Alemanha;57;Pernambuco;17;Aéreo;1;2024;Novembro;11;521
Europa;6;Outros países da Europa;89;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
África;1;Angola;2;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Argentina;26;Pernambuco;17;Aéreo;1;2024;Novembro;11;556
Oceania;7;Austrália;90;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
Europa;6;Áustria;58;Pernambuco;17;Aéreo;1;2024;Novembro;11;22
Europa;6;Bélgica;59;Pernambuco;17;Aéreo;1;2024;Novembro;11;18
América do Sul;4;Bolívia;27;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Outros países da Europa;89;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
África;1;Cabo Verde;3;Pernambuco;17;Aéreo;1;2024;Novembro;11;14
América do Norte;3;Canadá;23;Pernambuco;17;Aéreo;1;2024;Novembro;11;5
América do Sul;4;Chile;28;Pernambuco;17;Aéreo;1;2024;Novembro;11;4
América do Sul;4;Colômbia;29;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
Europa;6;Croácia;61;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
América Central e Caribe;2;Cuba;13;Pernambuco;17;Aéreo;1;2024;Novembro;11;3
Europa;6;Dinamarca;62;Pernambuco;17;Aéreo;1;2024;Novembro;11;8
América do Sul;4;Equador;30;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Eslováquia;63;Pernambuco;17;Aéreo;1;2024;Novembro;11;4
Europa;6;Eslovênia;64;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
Europa;6;Espanha;65;Pernambuco;17;Aéreo;1;2024;Novembro;11;143
América do Norte;3;Estados Unidos;24;Pernambuco;17;Aéreo;1;2024;Novembro;11;334
Europa;6;Estônia;66;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
Europa;6;Finlândia;67;Pernambuco;17;Aéreo;1;2024;Novembro;11;8
Europa;6;França;68;Pernambuco;17;Aéreo;1;2024;Novembro;11;139
Europa;6;Grécia;69;Pernambuco;17;Aéreo;1;2024;Novembro;11;10
África;1;Outros países da África;11;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
África;1;Outros países da África;11;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Holanda;70;Pernambuco;17;Aéreo;1;2024;Novembro;11;40
América Central e Caribe;2;Honduras;17;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Hungria;71;Pernambuco;17;Aéreo;1;2024;Novembro;11;4
Europa;6;Irlanda;72;Pernambuco;17;Aéreo;1;2024;Novembro;11;30
Europa;6;Outros países da Europa;89;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Ásia;5;Israel;47;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
Europa;6;Itália;73;Pernambuco;17;Aéreo;1;2024;Novembro;11;696
Europa;6;Letônia;74;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Lituânia;75;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
África;1;Marrocos;6;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
América do Norte;3;México;25;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
África;1;Moçambique;7;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
Europa;6;Noruega;77;Pernambuco;17;Aéreo;1;2024;Novembro;11;8
América do Sul;4;Paraguai;33;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Polônia;78;Pernambuco;17;Aéreo;1;2024;Novembro;11;7
Europa;6;Portugal;79;Pernambuco;17;Aéreo;1;2024;Novembro;11;1582
Europa;6;Reino Unido;80;Pernambuco;17;Aéreo;1;2024;Novembro;11;70
Ásia;5;República da Coreia;52;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;República Tcheca;81;Pernambuco;17;Aéreo;1;2024;Novembro;11;2
Europa;6;Romênia;82;Pernambuco;17;Aéreo;1;2024;Novembro;11;5
Europa;6;Rússia;83;Pernambuco;17;Aéreo;1;2024;Novembro;11;8
Europa;6;Suécia;85;Pernambuco;17;Aéreo;1;2024;Novembro;11;26
Europa;6;Suíça;86;Pernambuco;17;Aéreo;1;2024;Novembro;11;182
Europa;6;Turquia;87;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
Europa;6;Ucrânia;88;Pernambuco;17;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Uruguai;36;Pernambuco;17;Aéreo;1;2024;Novembro;11;618
América do Sul;4;Venezuela;37;Pernambuco;17;Aéreo;1;2024;Novembro;11;0
América do Sul;4;Argentina;26;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
América do Norte;3;Estados Unidos;24;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;13
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
África;1;África do Sul;1;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;99
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;41
Europa;6;Alemanha;57;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;3686
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
África;1;Angola;2;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;38
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
Ásia;5;Arábia Saudita;38;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;69
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;9
América do Sul;4;Argentina;26;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;38155
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;12
Oceania;7;Austrália;90;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;958
Europa;6;Áustria;58;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;488
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;5
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;18
Ásia;5;Bangladesh;39;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;3
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;8
Europa;6;Bélgica;59;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;538
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;4
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;8
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;9
América do Sul;4;Bolívia;27;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;79
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;15
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
Europa;6;Bulgária;60;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;234
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;4
África;1;Cabo Verde;3;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;16
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;12
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;3
América do Norte;3;Canadá;23;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1383
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;19
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;17
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
América do Sul;4;Chile;28;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;28035
Ásia;5;China;40;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1399
Ásia;5;China, Hong Kong;41;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;52
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;19
Ásia;5;Cingapura;42;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;133
América do Sul;4;Colômbia;29;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;3674
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
América Central e Caribe;2;Costa Rica;12;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;445
Europa;6;Croácia;61;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;174
América Central e Caribe;2;Cuba;13;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;69
Europa;6;Dinamarca;62;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;435
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
África;1;Egito;4;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;80
América Central e Caribe;2;El Salvador;14;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;142
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;177
América do Sul;4;Equador;30;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;848
Europa;6;Eslováquia;63;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;173
Europa;6;Eslovênia;64;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;59
Europa;6;Espanha;65;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2578
América do Norte;3;Estados Unidos;24;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;20183
Europa;6;Estônia;66;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;35
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
Ásia;5;Filipinas;43;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;110
Europa;6;Finlândia;67;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;114
Europa;6;França;68;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;5675
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
África;1;Gana;5;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;8
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;34
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
Europa;6;Grécia;69;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;419
América Central e Caribe;2;Guatemala;15;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;259
América do Sul;4;Guiana;31;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;22
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
América Central e Caribe;2;Haiti;16;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;8
Europa;6;Holanda;70;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1657
América Central e Caribe;2;Honduras;17;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;79
Europa;6;Hungria;71;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;314
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
Ásia;5;Índia;44;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;409
Ásia;5;Indonésia;45;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;512
Ásia;5;Irã;46;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;22
Europa;6;Irlanda;72;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;682
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;23
Ásia;5;Israel;47;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;393
Europa;6;Itália;73;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2780
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;19
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;414
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;10
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;42
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;14
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;2
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;3
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;54
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;45
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;22
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;214
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;3
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;30
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;41
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;5
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;12
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;1482
África;1;Moçambique;7;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;23
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Novembro;11;5
